STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,027,030000,4312,41.860109,-73.812935
36,027,040001,4836,41.716161,-73.571292
36,027,040003,3863,41.644912,-73.567726
36,027,050102,3588,41.580758,-73.838783
36,027,050103,5572,41.611027,-73.803979
36,027,050104,6471,41.596789,-73.766924
36,027,050203,4971,41.557845,-73.808513
36,027,050204,2978,41.51796,-73.824012
36,027,050205,5449,41.5352,-73.734739
36,027,060100,4799,41.530323,-73.971576
36,027,060201,4427,41.536905,-73.924641
36,027,060202,3997,41.513762,-73.934648
36,027,060301,4531,41.549623,-73.872723
36,027,060302,2182,41.535057,-73.877041
36,027,060400,2171,41.534721,-73.89372
36,027,070101,4373,41.830409,-73.919375
36,027,070102,3472,41.809653,-73.888383
36,027,070201,2860,41.782475,-73.931187
36,027,070301,6243,41.767469,-73.888823
36,027,070401,4623,41.747402,-73.920565
36,027,080103,4635,41.691432,-73.830696
36,027,080104,3838,41.671107,-73.761569
36,027,080201,4640,41.658984,-73.855363
36,027,080202,2617,41.651416,-73.811748
36,027,090000,2370,41.973977,-73.785089
36,027,100000,3031,41.950247,-73.52368
36,027,110003,4063,41.558608,-73.638782
36,027,110004,2053,41.564027,-73.575601
36,027,110005,2347,41.564468,-73.599223
36,027,120000,2473,41.978102,-73.655395
36,027,130003,5119,41.745351,-73.819531
36,027,130004,1735,41.781483,-73.836471
36,027,130005,2818,41.778354,-73.79581
36,027,140101,5126,41.724955,-73.919703
36,027,140200,7124,41.711493,-73.873728
36,027,140300,6169,41.700145,-73.900561
36,027,140400,5218,41.656452,-73.902401
36,027,140500,2588,41.670271,-73.928345
36,027,140602,2840,41.641822,-73.929001
36,027,140700,6612,41.63473,-73.896863
36,027,140801,2804,41.610934,-73.931708
36,027,150003,3027,42.036517,-73.910955
36,027,150004,3613,42.012802,-73.886342
36,027,150005,2718,42.00202,-73.846586
36,027,150006,1961,41.994325,-73.878422
36,027,160003,2361,41.936263,-73.913627
36,027,160004,2530,41.91669,-73.875303
36,027,160005,2657,41.928917,-73.909404
36,027,170000,3823,41.87975,-73.704236
36,027,180001,4877,41.686959,-73.700221
36,027,190101,4063,41.603393,-73.858692
36,027,190102,1972,41.632249,-73.854325
36,027,190203,2540,41.607604,-73.897155
36,027,190204,5149,41.584716,-73.878772
36,027,190301,3439,41.562136,-73.947252
36,027,190401,2085,41.569298,-73.918408
36,027,190402,3220,41.566903,-73.882755
36,027,200001,3289,41.78321,-73.684755
36,027,200002,1452,41.785079,-73.691325
36,027,210101,5328,41.50998,-73.968499
36,027,210201,4129,41.50208,-73.975381
36,027,210301,4182,41.500345,-73.957046
36,027,220100,6011,41.709116,-73.935271
36,027,220201,3659,41.709771,-73.923812
36,027,220300,4674,41.704886,-73.913221
36,027,220700,2517,41.697245,-73.934489
36,027,220801,4077,41.693866,-73.926356
36,027,220901,4276,41.693868,-73.914632
36,027,221001,3654,41.679897,-73.910882
36,027,221100,3868,41.699679,-73.916501
36,027,300000,5522,41.597109,-73.916512
36,027,410000,3918,41.686862,-73.890709
36,027,610000,2077,41.576387,-73.716752
36,027,640001,0,41.531975,-73.945933
36,027,640002,1902,41.521089,-73.952853
36,029,000110,2761,42.845565,-78.829454
36,029,000200,4076,42.85173,-78.827869
36,029,000500,1961,42.867533,-78.858728
36,029,000600,4752,42.838229,-78.818694
36,029,000700,3766,42.8373,-78.80723
36,029,000800,4704,42.847957,-78.817889
36,029,000900,2373,42.853551,-78.816278
36,029,001000,5730,42.85437,-78.806383
36,029,001100,3154,42.861551,-78.81557
36,029,001402,3253,42.883341,-78.859797
36,029,001500,1485,42.885968,-78.848652
36,029,001600,2283,42.890623,-78.835029
36,029,001700,1777,42.880897,-78.837627
36,029,001900,3089,42.869075,-78.806721
36,029,002300,3336,42.887387,-78.807693
36,029,002400,4257,42.893355,-78.809513
36,029,002502,2187,42.893713,-78.862628
36,029,002702,2425,42.898711,-78.834763
36,029,002800,2346,42.900308,-78.819135
36,029,002900,1997,42.90666,-78.819395
36,029,003000,2654,42.90614,-78.805623
36,029,003100,2294,42.900552,-78.857716
36,029,003301,3565,42.918228,-78.848656
36,029,003302,3119,42.909481,-78.848445
36,029,003400,2757,42.917364,-78.8328
36,029,003500,3311,42.910269,-78.834483
36,029,003600,2608,42.915816,-78.81999
36,029,003700,4468,42.916269,-78.808847
36,029,003800,3108,42.917566,-78.801792
36,029,003901,1150,42.932759,-78.827044
36,029,004001,4013,42.935132,-78.835688
36,029,004100,4497,42.925786,-78.809568
36,029,004200,3520,42.935336,-78.81787
36,029,004300,5975,42.944748,-78.808053
36,029,004401,4165,42.937109,-78.805526
36,029,004402,2682,42.930767,-78.806129
36,029,004500,5469,42.947843,-78.837989
36,029,004601,3514,42.954864,-78.828418
36,029,004602,1374,42.956269,-78.816348
36,029,004700,6709,42.946058,-78.821718
36,029,004800,3819,42.948911,-78.84932
36,029,004900,5983,42.949186,-78.860287
36,029,005000,2409,42.952296,-78.871888
36,029,005100,4416,42.955547,-78.859793
36,029,005201,3027,42.936567,-78.847292
36,029,005202,2917,42.924764,-78.849147
36,029,005300,1458,42.929284,-78.856927
36,029,005400,3850,42.94023,-78.867353
36,029,005500,4054,42.940417,-78.888112
36,029,005600,4182,42.950468,-78.886935
36,029,005700,2923,42.951016,-78.899798
36,029,005801,3366,42.960565,-78.90195
36,029,005802,4881,42.954246,-78.903172
36,029,005900,3957,42.940135,-78.902793
36,029,006100,4986,42.917538,-78.893261
36,029,006201,1549,42.934234,-78.8833
36,029,006301,4709,42.924384,-78.882488
36,029,006302,2589,42.924572,-78.872422
36,029,006501,2883,42.917767,-78.882753
36,029,006601,2441,42.913502,-78.882655
36,029,006602,2262,42.91331,-78.871476
36,029,006701,3354,42.907676,-78.880792
36,029,006702,3224,42.906708,-78.872165999999993
36,029,006800,3380,42.89882,-78.87693
36,029,006901,3773,42.910319,-78.891968
36,029,006902,3948,42.903768,-78.887096
36,029,007000,3133,42.904771,-78.895484
36,029,007101,3642,42.895688,-78.887882
36,029,007102,2681,42.890762,-78.882411
36,029,007202,1639,42.88115,-78.883063
36,029,007302,7903,42.993263,-78.967995
36,029,007303,7107,43.043272,-78.964859
36,029,007304,5364,43.029204,-78.927
36,029,007600,2955,43.006151,-78.864861
36,029,007700,4712,43.01218,-78.880327
36,029,007800,5206,43.007312,-78.893757
36,029,007901,2941,43.016062,-78.838814
36,029,007902,6018,42.996392,-78.838962
36,029,007903,3377,42.986248,-78.84443
36,029,007904,3081,42.985903,-78.830382
36,029,007905,4541,43.009903,-78.8337
36,029,008001,5730,42.975593,-78.834093
36,029,008002,5393,42.966766,-78.847416
36,029,008003,5234,42.963852,-78.832102
36,029,008101,5984,42.989281,-78.86439
36,029,008102,4487,42.974995,-78.861986
36,029,008201,2580,42.987554,-78.878938
36,029,008202,3788,42.974821,-78.879934
36,029,008300,2584,42.985047,-78.89268
36,029,008400,2406,42.97085,-78.906427
36,029,008500,2588,42.960393,-78.862059
36,029,008600,4805,42.9663,-78.863359
36,029,008700,4675,42.965411,-78.874741
36,029,008800,3355,42.964124,-78.883376
36,029,008900,4213,42.961217,-78.741811
36,029,009004,3468,43.044423,-78.713717
36,029,009006,7299,42.984298,-78.717154
36,029,009007,7641,43.011334,-78.717042
36,029,009008,4979,42.995643,-78.719804
36,029,009009,4888,43.046027,-78.742823
36,029,009010,5689,43.028658,-78.726405
36,029,009104,4149,42.98494,-78.751659
36,029,009106,3016,43.035195,-78.789374
36,029,009107,5260,43.04225,-78.810792
36,029,009109,3149,42.987022,-78.780951
36,029,009110,5737,43.003955,-78.788965
36,029,009112,2922,43.016865,-78.776395
36,029,009113,6858,43.012397,-78.753115
36,029,009114,4166,42.996372,-78.751067
36,029,009115,3308,43.008583,-78.802434
36,029,009116,5225,43.016303,-78.81073
36,029,009200,4294,42.986942,-78.809879
36,029,009301,5293,42.967621,-78.818842
36,029,009302,2637,42.973743,-78.80921
36,029,009401,5811,42.970161,-78.796335
36,029,009402,4324,42.968408,-78.772276
36,029,009501,5111,42.956198,-78.795433
36,029,009502,6684,42.954904,-78.768193
36,029,009600,6245,42.967374,-78.723863
36,029,009701,3147,42.917646,-78.725164
36,029,009702,4480,42.918569,-78.704883
36,029,009800,1742,42.901609,-78.703657
36,029,009900,3661,42.89485,-78.791847
36,029,010001,2883,42.940511,-78.748791
36,029,010002,4252,42.926716,-78.723926
36,029,010003,3807,42.919716,-78.745223
36,029,010101,4649,42.940138,-78.774967
36,029,010102,3497,42.929125,-78.769525
36,029,010103,3863,42.94124,-78.759463
36,029,010201,2801,42.946296,-78.787612
36,029,010202,3375,42.931505,-78.795165
36,029,010300,1336,42.914122,-78.797
36,029,010400,2283,42.909382,-78.790963
36,029,010500,2332,42.917978,-78.788017
36,029,010600,2597,42.922501,-78.766085
36,029,010700,2693,42.914047,-78.77552
36,029,010803,2047,42.903434,-78.74557
36,029,010804,4081,42.888721,-78.71625
36,029,010805,5334,42.874398,-78.710949
36,029,010807,5170,42.865853,-78.726831
36,029,010808,4052,42.873237,-78.742093
36,029,010809,3422,42.874932,-78.729773
36,029,010901,2377,42.887544,-78.776414
36,029,010902,4387,42.886368,-78.762693
36,029,011000,1822,42.878,-78.787124
36,029,011100,2136,42.880814,-78.792405
36,029,011200,6770,42.856731,-78.731195
36,029,011300,4770,42.859993,-78.781565
36,029,011400,2248,42.850401,-78.797186
36,029,011500,1503,42.845571,-78.787715
36,029,011600,1952,42.842572,-78.771561
36,029,011700,4112,42.836176,-78.772086
36,029,011800,3754,42.837556,-78.737031
36,029,012001,4118,42.823711,-78.790764
36,029,012002,3479,42.81732,-78.763356
36,029,012003,4844,42.812204,-78.743305
36,029,012300,3382,42.822143,-78.828756
36,029,012400,2160,42.811906,-78.828299
36,029,012501,4585,42.825077,-78.807128
36,029,012502,1879,42.811014,-78.801735
36,029,012800,2553,42.795777,-78.827376
36,029,012901,6759,42.788461,-78.808318
36,029,012902,3556,42.757169,-78.818009
36,029,013001,3079,42.782532,-78.840309
36,029,013002,5386,42.763857,-78.8447
36,029,013101,6498,42.751111,-78.882871
36,029,013102,8334,42.722746,-78.928777
36,029,013201,5940,42.736181,-78.850939
36,029,013202,5023,42.724657,-78.817275
36,029,013300,3538,42.721282,-78.819934
36,029,013400,6270,42.724001,-78.84091
36,029,013501,7164,42.742486,-78.770904
36,029,013502,6859,42.743918,-78.719873
36,029,013600,3077,42.763953,-78.743469
36,029,013701,6284,42.787719,-78.772348
36,029,013702,5670,42.790534,-78.728406
36,029,013800,7818,42.742448,-78.637594000000007
36,029,013900,2225,42.76198,-78.616745
36,029,014000,3739,42.770874,-78.613507
36,029,014101,6179,42.82635,-78.609236
36,029,014102,5138,42.824401,-78.667643
36,029,014204,3944,42.899064,-78.626297
36,029,014206,7002,42.876924,-78.649246
36,029,014207,5338,42.874709,-78.686124
36,029,014208,4824,42.934936,-78.653491
36,029,014209,4210,42.924972,-78.676768
36,029,014300,6141,42.893012,-78.673858
36,029,014400,4211,42.906915,-78.670528
36,029,014501,3555,42.920329,-78.688079
36,029,014502,2379,42.904261,-78.68876
36,029,014601,4915,42.965355,-78.673026
36,029,014603,4487,42.989286,-78.678472
36,029,014604,7611,43.018214,-78.67662
36,029,014701,5596,43.039172,-78.634337
36,029,014702,8064,42.984115,-78.615512
36,029,014801,2566,43.020564,-78.4965
36,029,014803,6028,43.01392,-78.520765
36,029,014901,2605,42.900314,-78.494281
36,029,014903,5873,42.902628,-78.536654
36,029,014904,2387,42.932715,-78.551691
36,029,015001,5327,42.828731,-78.542478
36,029,015002,3005,42.738924,-78.529549
36,029,015003,3401,42.647329,-78.530456
36,029,015101,3265,42.655421,-78.647683
36,029,015102,2775,42.561146,-78.537331
36,029,015201,3082,42.661668,-78.781558
36,029,015202,4941,42.663527,-78.744671
36,029,015301,4924,42.652954,-78.89906
36,029,015302,2764,42.662342,-78.84233
36,029,015401,2667,42.702039,-78.984694
36,029,015402,5069,42.683718,-78.995449
36,029,015501,2127,42.639934,-79.031745
36,029,015503,2628,42.640334,-79.029753
36,029,015504,3865,42.625591,-79.080338
36,029,015600,2065,42.59024,-79.038098
36,029,015700,3523,42.580902,-78.892963
36,029,015800,4198,42.552872,-78.692914
36,029,015900,4296,42.509019,-78.668567
36,029,016100,2676,42.488709,-78.936116
36,029,016200,2352,42.816902,-78.818429
36,029,016300,2466,42.871679,-78.834816
36,029,016400,3035,42.875172,-78.857633
36,029,016500,1798,42.886885,-78.876036
36,029,016600,2451,42.896425,-78.845567
36,029,016700,2460,42.874251,-78.805902
36,029,016800,3718,42.911302,-78.859933
36,029,016900,3634,42.919248,-78.867886
36,029,017000,3072,42.92561,-78.826201
36,029,017100,4577,42.925682,-78.891279
36,029,017200,2257,43.016114,-78.870353
36,029,017300,7161,42.822211,-78.726667
36,029,017400,3783,42.820757,-78.843531
36,029,017501,1518,42.478738,-78.932757
36,029,017502,2404,42.493951,-78.870707
36,029,940000,1836,42.542674,-79.015524
36,029,940100,34,43.080242,-78.477064
36,029,990000,0,42.722772,-79.071764
36,031,960100,2445,44.490777,-73.46883
36,031,960200,2506,44.396752,-73.707775
36,031,960300,2801,44.382795,-73.969256
36,031,960498,2570,44.30938,-74.060699
36,031,960598,6387,44.276262,-74.019041
36,031,960700,2053,44.286295,-73.507007
36,031,960800,2025,44.367849,-73.400339
36,031,960900,3580,44.207843,-73.605924
36,031,961000,4798,44.061484,-73.499983
36,031,961100,2024,43.953394,-73.468463
36,031,961200,5042,43.846836,-73.442583
36,031,961300,1654,43.843102,-73.765889
36,031,961400,1485,43.863556,-73.967332
36,033,940000,3228,44.979646,-74.658239
36,033,950100,5186,44.925398,-74.170877
36,033,950200,4852,44.942036,-74.473919
36,033,950300,5735,44.825341,-74.485542
36,033,950400,5043,44.837035,-74.270635
36,033,950501,3373,44.847737,-74.296774
36,033,950502,6129,44.865932,-74.321108
36,033,950600,1608,44.789182,-74.126924
36,033,950700,2190,44.64988,-74.513478
36,033,950800,2575,44.455259,-74.147815
36,033,950900,3536,44.333097,-74.143934
36,033,951000,2173,44.33102,-74.165654
36,033,951100,3984,44.23649,-74.466526
36,033,951200,1987,44.213565,-74.457829
36,035,970100,2670,43.212895,-74.173114
36,035,970200,2714,43.126764,-74.25999
36,035,970300,3781,43.064133,-74.253763
36,035,970400,1738,43.136735,-74.457122
36,035,970500,4216,43.071884,-74.63353
36,035,970600,7117,43.043395,-74.363119
36,035,970700,3639,43.052728,-74.35357
36,035,970800,3043,43.044477,-74.346047
36,035,970900,3657,43.051447,-74.335411
36,035,971000,2570,43.062094,-74.333876
36,035,971100,2756,43.060435,-74.342147
36,035,971200,4022,43.011349,-74.365761
36,035,971300,4702,43.005419,-74.375488
36,035,971400,3646,43.006265,-74.193821
36,035,971500,5260,43.065766000000004,-74.16274
36,037,940100,483,43.066877,-78.442604
36,037,950100,5489,43.082555,-78.003628
36,037,950200,5620,43.077538,-78.229499
36,037,950300,6161,43.017503,-78.386144
36,037,950400,6809,43.002373,-78.210041
36,037,950500,3027,43.004071,-78.199741
36,037,950600,2288,43.003673,-78.187151
36,037,950700,2453,42.993764,-78.188878
36,037,950800,2897,43.003967,-78.177129
36,037,950900,2403,43.000588,-78.165266
36,037,951000,2397,42.990175,-78.17444
36,037,951100,5361,42.99089,-78.027844
36,037,951200,4739,42.976891,-77.989947
36,037,951300,4260,42.90847,-78.061313
36,037,951400,5692,42.909654,-78.330086
36,039,080100,3370,42.424544,-73.844593
36,039,080201,3739,42.398072,-74.021317
36,039,080202,2725,42.379173,-74.129289
36,039,080300,3187,42.3138,-74.291525
36,039,080401,2732,42.186242,-74.150342
36,039,080402,2016,42.238079,-74.322302
36,039,080501,2681,42.312312,-73.97765
36,039,080502,3989,42.292816,-74.028173
36,039,080600,3156,42.342239,-73.856025
36,039,080700,2988,42.355673,-73.809958
36,039,080800,2774,42.346694,-73.82961
36,039,080900,4089,42.276094,-73.840745
36,039,081000,4568,42.216896,-73.867688
36,039,081101,4214,42.215681,-73.97819
36,039,081102,2993,42.217919,-73.900842
36,041,950100,1044,43.884097,-74.563741
36,041,950300,1352,43.77339,-74.296161
36,041,950400,1269,43.352683,-74.266497
36,041,950500,1171,43.464236,-74.457955
36,043,010100,6322,42.924715,-75.095127
36,043,010201,3625,43.033721,-75.069767
36,043,010202,4011,43.045452,-75.140942
36,043,010300,5221,43.011511,-75.048054
36,043,010400,3528,43.012547,-75.034022
36,043,010501,2731,43.009105,-75.005382
36,043,010502,1778,42.98582,-74.980296
36,043,010701,2726,43.047597,-74.866151
36,043,010702,2220,43.043525,-74.850858
36,043,010900,3383,42.991568,-74.847408
36,043,011001,2075,43.101293,-74.774396
36,043,011002,3217,43.116604,-74.789641
36,043,011100,2044,43.023536,-74.982575
36,043,011200,6480,43.031645,-74.995908
36,043,011301,1651,43.0498,-74.964371
36,043,011302,3420,43.099458,-75.116788
36,043,011400,4691,43.170668,-74.98717
36,043,011501,3138,43.281133,-75.037653
36,043,011502,2258,43.654047,-74.968095
36,045,060100,4309,44.30422,-75.880973
36,045,060200,6930,44.218841,-76.077238
36,045,060300,3821,44.092526,-76.21929
36,045,060400,6563,43.997608,-76.085943
36,045,060500,5345,44.069629,-75.901629
36,045,060600,6774,44.095317,-75.79588
36,045,060700,4653,44.223058,-75.728644
36,045,060803,5831,44.04146,-75.816962
36,045,060804,7895,44.036361,-75.78017
36,045,060900,6169,43.998658,-75.596773
36,045,061000,3685,43.982977,-75.646436
36,045,061100,5776,43.999574,-75.796026
36,045,061200,3226,43.973046,-75.885383
36,045,061300,2920,43.982872,-75.900231
36,045,061400,3570,43.985901,-75.912735
36,045,061500,4255,43.978173,-75.929269
36,045,061600,4444,43.997761,-75.983275
36,045,061700,2066,43.831154,-76.163295
36,045,061800,6954,43.856534,-76.001509
36,045,061900,3985,43.963282,-75.920742
36,045,062100,4695,43.972273,-75.904005
36,045,062200,4372,43.965497,-75.899136
36,045,062400,4479,43.894644,-75.882918
36,045,062500,3494,43.73658,-76.068356
36,045,980000,18,44.154004,-75.636511
36,045,990001,0,43.877365,-76.393972
36,047,000100,4338,40.699527,-73.993088
36,047,000200,1470,40.651961,-74.011567
36,047,000301,4259,40.696501,-73.996338
36,047,000501,4247,40.696483,-73.994382
36,047,000502,2512,40.695124,-73.993063
36,047,000700,3359,40.69233,-73.996669
36,047,000900,4172,40.691228,-73.991482
36,047,001100,84,40.692316,-73.986893
36,047,001300,2275,40.69837,-73.987694
36,047,001500,3521,40.69445,-73.982587
36,047,001800,2105,40.659984,-74.003867
36,047,002000,1672,40.647595,-74.016564
36,047,002100,3604,40.702634,-73.988025
36,047,002200,4613,40.643363,-74.021297
36,047,002300,4247,40.700152,-73.982514
36,047,002901,3218,40.695056,-73.978323
36,047,003000,1730,40.638476,-74.029307
36,047,003100,2472,40.692266,-73.979616
36,047,003300,2327,40.688589,-73.977353
36,047,003400,3047,40.637292,-74.03406
36,047,003500,1554,40.685683,-73.975653
36,047,003600,3804,40.634625,-74.030857
36,047,003700,390,40.689246,-73.984537
36,047,003800,1498,40.634451,-74.035093
36,047,003900,2229,40.685186,-73.980995
36,047,004100,3598,40.686708,-73.985136
36,047,004300,3008,40.688045,-73.989634
36,047,004400,2359,40.630907,-74.034506
36,047,004500,3325,40.688212,-73.995237
36,047,004600,1199,40.626827,-74.033259
36,047,004700,1445,40.687052,-74.000877
36,047,004900,2516,40.687656,-73.998635
36,047,005000,2276,40.623782,-74.037263
36,047,005100,2171,40.683553,-74.003399
36,047,005201,1829,40.621677,-74.038588
